Name,Year,Count
Lilah,1980,12
Lyric,1980,12
Nataly,1980,12
Neil,1980,12
Pedro,1980,12
Raul,1980,12
Sam,1980,12
Sergio,1980,12
Aidan,1980,11
Antwan,1980,11
Brad,1980,11
Brendan,1980,11
Cadence,1980,11
Chase,1980,11
Collin,1980,11
Cornelius,1980,11
Dante,1980,11
Darren,1980,11
Desmond,1980,11
Earl,1980,11
Eduardo,1980,11
Franklin,1980,11
Gerry,1980,11
Glenn,1980,11
Ivan,1980,11
Jayda,1980,11
Jerome,1980,11
Julio,1980,11
Lamar,1980,11
Lloyd,1980,11
Marlee,1980,11
Marvin,1980,11
Ramon,1980,11
Royce,1980,11
Skylar,1980,11
Stanley,1980,11
Steve,1980,11
Albert,1980,10
Alivia,1980,10
Bennie,1980,10
Bryant,1980,10
Cayla,1980,10
Damian,1980,10
Darien,1980,10
Darius,1980,10
Enrique,1980,10
Garrett,1980,10
Hayden,1980,10
Howard,1980,10
Johnathan,1980,10
Kailee,1980,10
Kieran,1980,10
Leroy,1980,10
Luna,1980,10
Maci,1980,10
Marc,1980,10
Marcel,1980,10
Nicolas,1980,10
Pat,1980,10
Roderick,1980,10
Rudy,1980,10
Tyrese,1980,10
Cesar,1980,9
Clarence,1980,9
Clint,1980,9
Edwin,1980,9
Eli,1980,9
Fredrick,1980,9
Gilbert,1980,9
Gisselle,1980,9
Grant,1980,9
Harley,1980,9
Heath,1980,9
Hunter,1980,9
Justice,1980,9
Kellen,1980,9
Kierra,1980,9
Ray,1980,9
Rocky,1980,9
Rodolfo,1980,9
Santos,1980,9
Terrence,1980,9
Xavier,1980,9
Alberto,1980,8
Alfred,1980,8
Alfredo,1980,8
Alvin,1980,8
Anahi,1980,8
Ashlynn,1980,8
Caleb,1980,8
Camron,1980,8
Carlton,1980,8
Carter,1980,8
Chaz,1980,8
Damon,1980,8
Don,1980,8
Edgar,1980,8
Emery,1980,8
Grayson,1980,8
Griffin,1980,8
Harry,1980,8
Jonah,1980,8
Jordon,1980,8
Jordyn,1980,8
Katelynn,1980,8
Keenan,1980,8
Kirk,1980,8
Kody,1980,8
Macey,1980,8
Marco,1980,8
Moises,1980,8
Morris,1980,8
Nico,1980,8
Payton,1980,8
Quentin,1980,8
Ralph,1980,8
Rickey,1980,8
Salvador,1980,8
Vaughn,1980,8
Wayne,1980,8
Addison,1980,7
Alonzo,1980,7
Clayton,1980,7
Dan,1980,7
Darian,1980,7
Darryl,1980,7
Drew,1980,7
Ezra,1980,7
Fred,1980,7
Geoffrey,1980,7
Gerardo,1980,7
Jarvis,1980,7
Jayce,1980,7
Jude,1980,7
Kaleigh,1980,7
Kinsley,1980,7
Mathew,1980,7
Monte,1980,7
Nickolas,1980,7
Norman,1980,7
Paisley,1980,7
Rolando,1980,7
Ron,1980,7
Rowan,1980,7
Rylee,1980,7
Scotty,1980,7
Tanner,1980,7
Unknown,1980,7
Andres,1980,6
Baylee,1980,6
Benny,1980,6
Carlo,1980,6
Clay,1980,6
Cole,1980,6
Connor,1980,6
Darin,1980,6
Davis,1980,6
Dexter,1980,6
Donte,1980,6
Duane,1980,6
Dwight,1980,6
Fabian,1980,6
Graham,1980,6
Herman,1980,6
Kirby,1980,6
Lester,1980,6
Malik,1980,6
Marlon,1980,6
Mckinley,1980,6
Miley,1980,6
Nelson,1980,6
Noe,1980,6
Oliver,1980,6
Simon,1980,6
Ted,1980,6
Theodore,1980,6
Tyrell,1980,6
Vernon,1980,6
Virgil,1980,6
Wallace,1980,6
Abel,1980,5
Aldo,1980,5
Alfonso,1980,5
Amari,1980,5
Amaya,1980,5
Arturo,1980,5
Ashton,1980,5
Barrett,1980,5
Ben,1980,5
Bennett,1980,5
Bret,1980,5
Brice,1980,5
Brock,1980,5
Byron,1980,5
Cedric,1980,5
Ciera,1980,5
Claude,1980,5
Cortez,1980,5
Damion,1980,5
Dane,1980,5
Dewayne,1980,5
Earnest,1980,5
Elijah,1980,5
Elliott,1980,5
Elmer,1980,5
Erich,1980,5
Floyd,1980,5
Glen,1980,5
Guillermo,1980,5
Gustavo,1980,5
Harper,1980,5
Herbert,1980,5
Issac,1980,5
Jamar,1980,5
Jarrod,1980,5
Jasper,1980,5
Jayson,1980,5
Jonathon,1980,5
Josue,1980,5
Kailey,1980,5
Karson,1980,5
Kaylie,1980,5
Kelvin,1980,5
Kendrick,1980,5
Kennedy,1980,5
Kurt,1980,5
Landon,1980,5
Louie,1980,5
Madelynn,1980,5
Mohammad,1980,5
Myron,1980,5
Noah,1980,5
Preston,1980,5
Reed,1980,5
Rex,1980,5
Ross,1980,5
Sammy,1980,5
Saul,1980,5
Sebastian,1980,5
Walker,1980,5
Wendell,1980,5
Ximena,1980,5
Jessica,1990,46466
Ashley,1990,45549
Brittany,1990,36535
Amanda,1990,34406
Samantha,1990,25864
Sarah,1990,25808
Stephanie,1990,24856
Jennifer,1990,22221
Elizabeth,1990,20742
Lauren,1990,20498
Megan,1990,20255
Emily,1990,19358
Nicole,1990,17950
Kayla,1990,17536
Amber,1990,15863
Rachel,1990,15703
Courtney,1990,15377
Danielle,1990,14330
Heather,1990,14217
Melissa,1990,13996
Rebecca,1990,13670
Michelle,1990,13417
Tiffany,1990,13157
Chelsea,1990,12782
Christina,1990,11925
Katherine,1990,11617
Alyssa,1990,11261
Jasmine,1990,11033
Laura,1990,10908
Hannah,1990,10275
Kimberly,1990,10192
Kelsey,1990,9494
Victoria,1990,9104
Sara,1990,8972
Mary,1990,8664
Erica,1990,8603
Alexandra,1990,8506
Amy,1990,8456
Crystal,1990,8218
Andrea,1990,8210
Kelly,1990,8135
Kristen,1990,8073
Erin,1990,7985
Brittney,1990,7428
Anna,1990,7288
Taylor,1990,7256
Maria,1990,7181
Allison,1990,7130
Cassandra,1990,7053
Caitlin,1990,7025
Lindsey,1990,6782
Angela,1990,6664
Alicia,1990,6510
Jamie,1990,6510
Katie,1990,6510
Vanessa,1990,6405
Kathryn,1990,6350
Morgan,1990,6047
Jordan,1990,5954
Whitney,1990,5903
Brianna,1990,5678
Christine,1990,5673
Natalie,1990,5632
Lisa,1990,5344
Kristin,1990,5301
Alexis,1990,5255
Jacqueline,1990,5238
Shannon,1990,5185
Lindsay,1990,5036
Brooke,1990,4988
Catherine,1990,4892
Olivia,1990,4622
April,1990,4570
Erika,1990,4566
Katelyn,1990,4485
Monica,1990,4452
Kristina,1990,4390
Kaitlyn,1990,4312
Paige,1990,4112
Molly,1990,3964
Jenna,1990,3958
Leah,1990,3924
Julia,1990,3908
Bianca,1990,3826
Tara,1990,3821
Melanie,1990,3812
Marissa,1990,3806
Cynthia,1990,3794
Holly,1990,3771
Abigail,1990,3719
Meghan,1990,3693
Kathleen,1990,3669
Julie,1990,3655
Ariel,1990,3604
Alexandria,1990,3594
Veronica,1990,3588
Patricia,1990,3579
Diana,1990,3543
Gabrielle,1990,3541
Shelby,1990,3517
Kaitlin,1990,3472
Margaret,1990,3370
Brandi,1990,3340
Krystal,1990,3289
Natasha,1990,3267
Casey,1990,3261
Bethany,1990,3235
Haley,1990,3199
Briana,1990,3067
Kara,1990,3036
Rachael,1990,3028
Miranda,1990,2957
Breanna,1990,2952
Dana,1990,2932
Leslie,1990,2828
Caroline,1990,2817
Kendra,1990,2788
Sabrina,1990,2722
Angelica,1990,2717
Karen,1990,2713
Felicia,1990,2702
Jillian,1990,2677
Brenda,1990,2633
Ana,1990,2609
Desiree,1990,2575
Meagan,1990,2531
Katrina,1990,2479
Chelsey,1990,2447
Valerie,1990,2427
Emma,1990,2415
Nancy,1990,2384
Monique,1990,2362
Alison,1990,2361
Alisha,1990,2343
Sandra,1990,2343
Britney,1990,2293
Brandy,1990,2263
Joanna,1990,2230
Gina,1990,2208
Grace,1990,2186
Sierra,1990,2168
Candace,1990,2164
Jaclyn,1990,2155
Adriana,1990,2149
Krista,1990,2143
Alexa,1990,2131
Candice,1990,2116
Lacey,1990,2047
Rebekah,1990,2041
Sydney,1990,2026
Nichole,1990,1992
Denise,1990,1955
Dominique,1990,1945
Ashlee,1990,1941
Anne,1990,1926
Yesenia,1990,1922
Kirsten,1990,1869
Deanna,1990,1854
Claire,1990,1851
Colleen,1990,1807
Audrey,1990,1797
Mallory,1990,1782
Carly,1990,1777
Tabitha,1990,1765
Cristina,1990,1762
Raven,1990,1758
Priscilla,1990,1753
Stacey,1990,1735
Carolyn,1990,1714
Carrie,1990,1707
Kiara,1990,1690
Susan,1990,1685
Stacy,1990,1668
Angel,1990,1663
Linda,1990,1660
Mercedes,1990,1654
Autumn,1990,1652
Ashleigh,1990,1623
Kylie,1990,1612
Teresa,1990,1610
Gabriela,1990,1603
Kelli,1990,1603
Caitlyn,1990,1585
Renee,1990,1572
Arielle,1990,1569
Cindy,1990,1567
Ebony,1990,1567
Justine,1990,1565
Karina,1990,1561
Meredith,1990,1555
Bridget,1990,1545
Hillary,1990,1524
Daisy,1990,1520
Amelia,1990,1511
Mayra,1990,1502
Theresa,1990,1500
Madeline,1990,1492
Claudia,1990,1490
Sasha,1990,1488
Heidi,1990,1465
Robin,1990,1412
Destiny,1990,1408
Madison,1990,1408
Lydia,1990,1405
Savannah,1990,1401
Wendy,1990,1398
Barbara,1990,1388
Melinda,1990,1381
Tamara,1990,1378
Ellen,1990,1377
Alejandra,1990,1376
Chloe,1990,1369
Marie,1990,1340
Jenny,1990,1338
Virginia,1990,1335
Kasey,1990,1331
Jocelyn,1990,1317
Carmen,1990,1315
Jade,1990,1312
Evelyn,1990,1301
Jacquelyn,1990,1299
Abby,1990,1293
Janet,1990,1281
Martha,1990,1266
Tracy,1990,1266
Cortney,1990,1261
Bailey,1990,1259
Ariana,1990,1254
Cassie,1990,1253
Brittani,1990,1220
Jasmin,1990,1218
Hilary,1990,1216
Kaylee,1990,1211
Cara,1990,1210
Adrienne,1990,1209
Allyson,1990,1198
Kristine,1990,1196
Pamela,1990,1195
Raquel,1990,1189
Tina,1990,1180
Gloria,1990,1179
Rosa,1990,1175
Camille,1990,1170
Michele,1990,1164
Tiara,1990,1161
Tasha,1990,1154
Mackenzie,1990,1150
Kristy,1990,1133
Ann,1990,1125
Sophia,1990,1125
Shawna,1990,1124
Tanya,1990,1118
Jessie,1990,1116
Latoya,1990,1116
Marisa,1990,1110
Kari,1990,1107
Carissa,1990,1105
Janelle,1990,1104
Mariah,1990,1102
Nina,1990,1101
Angelina,1990,1099
Deborah,1990,1094
Carla,1990,1090
Kellie,1990,1087
Elise,1990,1071
Hope,1990,1055
Hayley,1990,1052
Cierra,1990,1042
Kristi,1990,1041
Kate,1990,1035
Summer,1990,1022
Aimee,1990,1019
Chelsie,1990,1014
Sharon,1990,1008
Toni,1990,1005
Karla,1990,1001
Alissa,1990,997
Devon,1990,996
Misty,1990,996
Regina,1990,991
Jeanette,1990,989
Nikki,1990,984
Esther,1990,981
Miriam,1990,980
Tatiana,1990,979
Christy,1990,974
Charlotte,1990,959
Maggie,1990,958
Stefanie,1990,957
Tessa,1990,955
Ruby,1990,953
Gabriella,1990,945
Hailey,1990,945
Ciara,1990,944
Callie,1990,941
Faith,1990,940
Paula,1990,940
Aubrey,1990,936
Asia,1990,924
Naomi,1990,921
Jazmine,1990,916
Jazmin,1990,910
Carolina,1990,908
Tia,1990,908
Ruth,1990,906
Trisha,1990,905
Rose,1990,901
Kelley,1990,887
Robyn,1990,886
Jaime,1990,882
Michaela,1990,878
Kassandra,1990,873
Karissa,1990,871
Sonia,1990,867
Melody,1990,864
Christian,1990,863
Devin,1990,861
Donna,1990,861
Helen,1990,861
Brianne,1990,857
Kelsie,1990,856
Clarissa,1990,853
Lori,1990,852
Marina,1990,851
Adrianna,1990,850
Cecilia,1990,847
Guadalupe,1990,836
Rachelle,1990,834
Jill,1990,833
Ashton,1990,832
Cheyenne,1990,832
Annie,1990,820
Sylvia,1990,818
Taryn,1990,806
Roxanne,1990,802
Shayla,1990,799
Randi,1990,794
Isabel,1990,785
Leticia,1990,781
Mia,1990,780
Eva,1990,778
Hanna,1990,778
Katlyn,1990,778
Alice,1990,771
Jane,1990,771
Simone,1990,767
Elisabeth,1990,766
Carol,1990,764
Shana,1990,762
Frances,1990,759
Tierra,1990,756
Elena,1990,755
Antoinette,1990,753
Lacy,1990,753
Ericka,1990,749
Latasha,1990,741
Alyson,1990,740
Dawn,1990,740
Yvette,1990,739
Chantel,1990,738
Diane,1990,730
Shauna,1990,730
Tonya,1990,725
Liliana,1990,722
Lillian,1990,722
Meaghan,1990,722
Alana,1990,720
Suzanne,1990,715
Yvonne,1990,712
Christa,1990,706
Chasity,1990,704
Johanna,1990,699
Joy,1990,697
Kristie,1990,696
Rochelle,1990,696
Katelynn,1990,695
Bonnie,1990,694
Sandy,1990,694
Daniela,1990,690
Lorena,1990,690
Anastasia,1990,688
Lyndsey,1990,687
Irene,1990,685
Alma,1990,683
Tanisha,1990,681
Keri,1990,678
Leanna,1990,675
Marlene,1990,670
Yolanda,1990,669
Beth,1990,663
Blanca,1990,662
Charlene,1990,660
Maribel,1990,660
Nadia,1990,659
Keisha,1990,657
Celeste,1990,653
Maya,1990,651
Marisol,1990,650
Katharine,1990,647
Kourtney,1990,646
Larissa,1990,646
Anita,1990,642
Corinne,1990,642
Kendall,1990,642
Casandra,1990,641
Shaina,1990,639
Elaine,1990,631
Alysha,1990,630
Arianna,1990,629
Shayna,1990,628
Sheila,1990,626
Kayleigh,1990,619
Cheryl,1990,616
Tabatha,1990,614
Iris,1990,608
Brenna,1990,605
Chanel,1990,604
Stacie,1990,603
Elisa,1990,601
Kylee,1990,601
Mindy,1990,600
Tiana,1990,600
Esmeralda,1990,599
Dorothy,1990,596
Kyla,1990,596
Juliana,1990,595
Diamond,1990,591
Shanna,1990,589
Nora,1990,586
Marilyn,1990,582
Kierra,1990,581
Infant,1990,580
Josephine,1990,578
Kaila,1990,576
Kerri,1990,574
Christie,1990,573
Staci,1990,571
Bridgette,1990,569
Alaina,1990,567
Stephany,1990,564
Ciera,1990,559
Kali,1990,558
Julianne,1990,557
Kerry,1990,554
Vivian,1990,552
Lucy,1990,550
Sally,1990,550
Tammy,1990,549
Precious,1990,547
Judith,1990,544
Debra,1990,543
Sadie,1990,541
Tiffani,1990,539
Charity,1990,536
Alisa,1990,533
Margarita,1990,530
Eileen,1990,529
Noelle,1990,529
Mollie,1990,528
Francesca,1990,527
Mandy,1990,526
Tori,1990,526
Leigh,1990,522
Beatriz,1990,521
Cassidy,1990,521
Patrice,1990,521
Alanna,1990,520
Jodi,1990,518
Traci,1990,516
Janice,1990,513
Joyce,1990,512
Natalia,1990,511
Desirae,1990,508
Jordyn,1990,508
Abbey,1990,507
Connie,1990,506
Darlene,1990,505
Genevieve,1990,501
India,1990,500
Maritza,1990,500
Blair,1990,499
Tania,1990,498
Mckenzie,1990,497
Tracey,1990,496
Latisha,1990,495
Norma,1990,494
Tricia,1990,493
Maureen,1990,491
Breanne,1990,488
Shantel,1990,486
Angelia,1990,484
Daniella,1990,483
Janae,1990,480
Kathy,1990,478
Zoe,1990,478
Serena,1990,477
Constance,1990,475
Jaimie,1990,475
Mariana,1990,473
Rosemary,1990,472
Shirley,1990,472
Annette,1990,470
Nicolette,1990,470
Sonya,1990,470
Katy,1990,469
Clara,1990,466
Lea,1990,465
Loren,1990,463
Kacie,1990,460
Kristyn,1990,459
Cristal,1990,458
Jami,1990,458
Alycia,1990,457
Beverly,1990,456
Jackie,1990,455
Lena,1990,452
Ryan,1990,451
Elyse,1990,449
Kira,1990,449
Gladys,1990,448
Juanita,1990,448
Kaleigh,1990,448
Laurel,1990,447
Leanne,1990,446
Tyler,1990,445
Ashly,1990,444
Justina,1990,444
Lara,1990,442
Mara,1990,442
Jacklyn,1990,440
Lesley,1990,440
Paris,1990,439
Carina,1990,435
Breana,1990,433
Jana,1990,433
Rita,1990,433
Rocio,1990,433
Cayla,1990,431
Brandie,1990,429
Terri,1990,426
Eliza,1990,424
Araceli,1990,423
Edith,1990,423
Susana,1990,423
Alexia,1990,422
Ashlyn,1990,419
Joanne,1990,418
Skylar,1990,418
Jena,1990,417
Kirstin,1990,413
Shelly,1990,413
Kiera,1990,412
Aisha,1990,410
Paulina,1990,408
Kyra,1990,407
Betty,1990,406
Tamika,1990,404
Tess,1990,403
Judy,1990,402
Madeleine,1990,402
Allie,1990,400
Lucia,1990,399
Sherry,1990,399
Lynn,1990,398
Maricela,1990,398
Lily,1990,397
Angie,1990,395
Jennie,1990,394
Emilee,1990,392
Celia,1990,391
Lakeisha,1990,391
Genesis,1990,390
Noemi,1990,389
Dianna,1990,384
Jayme,1990,381
Dakota,1990,380
Maranda,1990,380
Eleanor,1990,378
Savanna,1990,378
Kaley,1990,377
Adrian,1990,376
Kailey,1990,376
Luz,1990,375
Rhonda,1990,373
Sophie,1990,373
Talia,1990,373
Silvia,1990,370
Hollie,1990,369
Logan,1990,368
Kenya,1990,366
Marisela,1990,366
Christin,1990,365
Emilie,1990,365
Octavia,1990,365
Josie,1990,363
Kiersten,1990,362
Fatima,1990,361
Jenifer,1990,359
Lizbeth,1990,358
Belinda,1990,357
Lizette,1990,357
Gretchen,1990,356
Kristian,1990,356
Bryanna,1990,355
Janette,1990,355
Terra,1990,355
Yadira,1990,355
Angelique,1990,354
Perla,1990,354
Racheal,1990,354
Bobbie,1990,351
Danica,1990,351
Dayna,1990,351
Macy,1990,351
Maura,1990,349
Corina,1990,348
Elisha,1990,348
Sofia,1990,348
Jesse,1990,347
Laurie,1990,344
Christen,1990,343
Kacey,1990,343
Stevie,1990,343
Lorraine,1990,341
Kaitlynn,1990,340
Clare,1990,338
Julianna,1990,338
Antonia,1990,337
Janine,1990,337
Nikita,1990,337
Nathalie,1990,332
Alina,1990,326
Paola,1990,326
Janie,1990,323
Kimberley,1990,323
Viviana,1990,322
Devan,1990,321
Audra,1990,320
Rhiannon,1990,320
Corey,1990,319
Janessa,1990,318
Yasmin,1990,317
Cameron,1990,316
Kaylyn,1990,315
Alecia,1990,314
Arlene,1990,314
Gwendolyn,1990,314
Abbie,1990,313
Valeria,1990,313
Irma,1990,312
Joann,1990,312
Ali,1990,308
Skye,1990,308
Kristal,1990,307
Tiffanie,1990,307
Leann,1990,306
Nadine,1990,306
Amie,1990,305
Eden,1990,305
Chrystal,1990,304
Lauryn,1990,302
Myra,1990,301
Celina,1990,299
Cori,1990,299
Giselle,1990,299
Shelley,1990,298
Tayler,1990,296
Kimberlee,1990,295
Mikayla,1990,295
Tianna,1990,295
Aurora,1990,293
Kaylin,1990,292
Georgia,1990,291
Beatrice,1990,290
Rebeca,1990,289
Reyna,1990,288
Athena,1990,285
Madelyn,1990,284
Iliana,1990,283
Skyler,1990,283
Bernadette,1990,281
Betsy,1990,281
Ingrid,1990,281
Chandra,1990,280
Debbie,1990,280
Elissa,1990,279
Deja,1990,278
Latrice,1990,277
Michael,1990,277
Dina,1990,276
Kiley,1990,276
Pauline,1990,273
Kiana,1990,272
Marcella,1990,272
Princess,1990,272
Carley,1990,271
Joan,1990,269
Selina,1990,269
Daphne,1990,268
Keely,1990,267
Lora,1990,267
Ivy,1990,266
Jeannette,1990,266
Bobbi,1990,265
Jean,1990,265
Hallie,1990,264
Melisa,1990,264
Mikaela,1990,264
Julissa,1990,263
Selena,1990,262
Kathrine,1990,260
Darcy,1990,258
Olga,1990,258
Adrianne,1990,257
Kim,1990,257
Jaqueline,1990,255
Joelle,1990,255
Noel,1990,255
Kori,1990,254
Jolene,1990,253
Moriah,1990,252
Latonya,1990,251
Liana,1990,251
Makayla,1990,251
Alex,1990,250
Avery,1990,250
Marla,1990,250
Kaylie,1990,249
Lana,1990,249
Delia,1990,246
Micaela,1990,245
Juana,1990,244
Leeann,1990,243
Elaina,1990,242
Elsa,1990,242
Valencia,1990,242
Ayla,1990,241
Charmaine,1990,240
Lynette,1990,239
Gillian,1990,238
Melina,1990,238
Riley,1990,238
Kyle,1990,237
Sonja,1990,237
Alessandra,1990,236
Martina,1990,236
Billie,1990,235
Janna,1990,235
Teri,1990,235
Bridgett,1990,234
Ella,1990,234
Tameka,1990,234
Deidra,1990,233
Destinee,1990,232
Susanna,1990,232
Cecelia,1990,231
Geneva,1990,231
Aileen,1990,230
Becky,1990,230
Cora,1990,230
Doris,1990,230
Heaven,1990,230
Ivette,1990,230
Cody,1990,229
Nia,1990,229
Shea,1990,229
Baby,1990,227
Gianna,1990,227
Janell,1990,227
Cherie,1990,226
Brook,1990,225
Jodie,1990,224
Phoebe,1990,224
Alexander,1990,223
Corrine,1990,221
Dara,1990,220
Sarai,1990,220
Danika,1990,219
Deana,1990,219
Demetria,1990,219
Liza,1990,218
Marjorie,1990,218
Maryann,1990,216
Isabella,1990,215
Chaya,1990,214
Marcia,1990,213
Catrina,1990,212
Dulce,1990,212
Gabriel,1990,212
Lourdes,1990,212
Micah,1990,212
Roxanna,1990,212
Brooklyn,1990,210
Cathy,1990,210
Nataly,1990,210
Magdalena,1990,209
Trina,1990,208
Loretta,1990,207
Sherri,1990,207
Sidney,1990,207
Carlie,1990,206
Edna,1990,205
Eunice,1990,205
Tracie,1990,205
Imani,1990,204
Mari,1990,204
Marian,1990,203
Blake,1990,202
Roberta,1990,202
Fiona,1990,201
Shari,1990,201
Lisette,1990,200
Candy,1990,199
Geraldine,1990,199
Helena,1990,199
Vicky,1990,199
Lia,1990,198
Ava,1990,197
Lee,1990,197
Catalina,1990,196
Dena,1990,196
Marsha,1990,196
Cari,1990,195
Haleigh,1990,195
Jeanne,1990,195
Janel,1990,194
Deidre,1990,193
Georgina,1990,193
Cory,1990,192
Dora,1990,192
Graciela,1990,191
Wanda,1990,191
Annmarie,1990,190
Christopher,1990,188
Emilia,1990,188
Jody,1990,188
Marianne,1990,188
Renae,1990,187
Deirdre,1990,186
Malinda,1990,185
Jada,1990,182
Leila,1990,182
Louise,1990,182
Annemarie,1990,181
Damaris,1990,181
Haylee,1990,181
Peggy,1990,181
Delaney,1990,180
Makenzie,1990,180
Sheri,1990,180
Bertha,1990,179
Aubree,1990,178
Brynn,1990,178
Rosalinda,1990,178
Ada,1990,176
Marta,1990,176
Glenda,1990,175
Valarie,1990,175
Chana,1990,174
Christi,1990,173
Ellie,1990,173
Marcy,1990,173
Ayana,1990,172
Dolores,1990,172
Isabelle,1990,172
Rosemarie,1990,172
Maxine,1990,171
Shawn,1990,171
Stella,1990,171
Anissa,1990,170
Joni,1990,170
Brielle,1990,166
Joshua,1990,166
Marion,1990,166
Scarlett,1990,166
Cheyanne,1990,165
Macey,1990,165
Tyra,1990,165
Alayna,1990,163
Angeline,1990,163
Devyn,1990,163
Kirby,1990,162
Regan,1990,162
Susie,1990,162
Unknown,1990,162
Yasmine,1990,162
Lakisha,1990,160
Mattie,1990,160
Malia,1990,159
Mariam,1990,159
Esperanza,1990,158
Hilda,1990,158
Karin,1990,158
Lucinda,1990,158
Rosalie,1990,158
Alena,1990,157
Francis,1990,157
Leilani,1990,157
Rosie,1990,157
Austin,1990,156
Harley,1990,156
Juliet,1990,156
Thalia,1990,155
Marlee,1990,154
Rena,1990,154
Alia,1990,153
Kailee,1990,153
Margo,1990,153
Madalyn,1990,152
Felecia,1990,150
Marianna,1990,149
Samara,1990,149
Cali,1990,148
Daniel,1990,148
Lynda,1990,148
Eliana,1990,147
Jeanine,1990,147
Jeannie,1990,147
Jewel,1990,147
Joselyn,1990,147
Lilian,1990,147
Ginger,1990,146
Rene,1990,146
Bernice,1990,145
Hazel,1990,145
Karyn,1990,145
Tamra,1990,145
Lilia,1990,144
Elsie,1990,143
Mckenna,1990,143
Sondra,1990,143
Francine,1990,142
Karlee,1990,142
Ashlynn,1990,141
Dianne,1990,140
Tristan,1990,140
Cheri,1990,138
Justin,1990,138
Ramona,1990,138
Spencer,1990,137
Delilah,1990,136
Valentina,1990,135
Trinity,1990,133
Layla,1990,132
Gracie,1990,131
Pearl,1990,130
Rosario,1990,130
Cathleen,1990,129
Colby,1990,129
Ladonna,1990,129
Colette,1990,128
Eugenia,1990,128
Gail,1990,128
Jayne,1990,128
Lashawn,1990,128
Shay,1990,128
Vicki,1990,128
Danna,1990,127
Marci,1990,126
Mona,1990,126
Violet,1990,126
Deena,1990,125
Matthew,1990,125
Lila,1990,124
Marguerite,1990,124
Ida,1990,121
Darla,1990,120
David,1990,120
Penny,1990,120
Caryn,1990,118
Charlie,1990,118
Eve,1990,118
Kaylynn,1990,118
Kenzie,1990,118
Marcie,1990,118
Sheryl,1990,118
Jordon,1990,117
Kendal,1990,117
Jeri,1990,116
Therese,1990,116
James,1990,115
Lillie,1990,115
Sage,1990,115
Bailee,1990,114
Kay,1990,114
Terry,1990,114
Jose,1990,113
London,1990,113
Macie,1990,113
Skyla,1990,113
Aleah,1990,112
Alondra,1990,112
Ayanna,1990,112
Juliette,1990,112
Lucille,1990,112
Paulette,1990,112
Aubrie,1990,111
Evan,1990,111
Frankie,1990,111
Hailee,1990,111
Sherrie,1990,110
Mildred,1990,109
Patsy,1990,109
Robert,1990,109
Florence,1990,108
Lilly,1990,108
Gena,1990,107
Rosalyn,1990,107
Anika,1990,106
Dallas,1990,106
Greta,1990,106
Andrew,1990,105
Camilla,1990,105
Dixie,1990,105
Harmony,1990,105
Sunny,1990,105
Alivia,1990,103
Leona,1990,103
Libby,1990,103
Maci,1990,102
Anthony,1990,100
June,1990,100
Vera,1990,100
Anya,1990,99
Lynnette,1990,99
Ronda,1990,99
Suzette,1990,99
Tonia,1990,99
Tatum,1990,98
Latanya,1990,97
Wendi,1990,97
Annika,1990,96
Carey,1990,96
Miracle,1990,96
Quinn,1990,96
Kaelyn,1990,95
Nayeli,1990,95
Estrella,1990,94
Lois,1990,93
Amira,1990,92
Carole,1990,92
Delores,1990,92
Jonathan,1990,92
Thelma,1990,92
Tory,1990,92
Kailyn,1990,91
Aria,1990,90
Elle,1990,90
Mya,1990,90
Margie,1990,89
Vickie,1990,89
Baylee,1990,88
Isis,1990,88
Kassidy,1990,88
Laney,1990,88
Lesly,1990,88
Reagan,1990,88
Tami,1990,88
Kyleigh,1990,87
Maddison,1990,87
Abbigail,1990,86
Brandon,1990,85
Drew,1990,85
Jeanie,1990,85
Jo,1990,85
Keira,1990,85
Phyllis,1990,85
Aaron,1990,84
Ainsley,1990,84
Chandler,1990,84
Itzel,1990,84
Joseph,1990,84
Marley,1990,84
Deanne,1990,83
Rylee,1990,82
Shelia,1990,82
Tamera,1990,82
Jeannine,1990,81
John,1990,81
Alexus,1990,79
Eric,1990,79
Lynne,1990,79
Rosalind,1990,79
Brett,1990,78
Laila,1990,78
Dylan,1990,77
Maia,1990,77
Melany,1990,77
Lexie,1990,76
Sue,1990,75
Bonita,1990,74
Faye,1990,74
Annabelle,1990,73
Camila,1990,73
Daryl,1990,73
Lexi,1990,73
Addison,1990,72
Doreen,1990,72
Dionne,1990,71
Kevin,1990,71
Lilliana,1990,71
Shane,1990,71
Gia,1990,70
Jolie,1990,70
Lola,1990,70
Nicholas,1990,70
Julian,1990,69
Shiloh,1990,69
Steven,1990,69
Carson,1990,68
Emely,1990,68
Jerri,1990,68
Lane,1990,68
Layne,1990,68
Lorna,1990,68
Aspen,1990,67
Serenity,1990,67
Debora,1990,66
Mckayla,1990,66
Channing,1990,65
Felicity,1990,65
Liz,1990,65
Fernanda,1990,64
Kameron,1990,64
Piper,1990,63
Benita,1990,62
Dorian,1990,62
Gisselle,1990,62
Peyton,1990,62
Tristen,1990,62
Anahi,1990,61
Deven,1990,61
William,1990,61
Juan,1990,60
Tammie,1990,60
Timothy,1990,60
Jacob,1990,59
Jesus,1990,59
Lenora,1990,59
Mae,1990,59
Penelope,1990,59
Presley,1990,59
Wilma,1990,59
Cristian,1990,58
Patty,1990,57
Zachary,1990,57
Della,1990,56
Susanne,1990,56
Adeline,1990,55
